TCGA-CC-5264-01A.19	ITGAV;RB1;LRP2;KCNJ12;ITGA1;FBN1;TTN;NCOR1;AR;UBE2L3;SMARCB1;FBXW11;NF2;PLCG1;LAMA1;TP63;	ADAM15_UP;COL4A1_UP;MICALL1_UP;PDGFRA_DOWN;PVRL1_UP;THBS1_DOWN;ITGA5_UP;TPM1_UP;MDM4_UP;NFYA_UP;NFYC_UP;RBBP8_UP;SMARCA4_UP;RUVBL1_UP;ATF6B_UP;CEBPZ_UP;DRAP1_UP;TAF9B_UP;XRCC6_UP;TERF1_UP;BCL9_UP;PYGO2_UP;TCF7_UP;CD1D_DOWN;XRCC1_UP;HIPK1_UP;SMARCE1_UP;NRG1_DOWN;TRIM22_DOWN;DCTN6_UP;DCTN1_UP;DCTN3_UP;SNTA1_UP;NME1_UP;USP14_UP;CIB1_UP;PIAS3_UP;COPS5_UP;MDK_UP;PSENEN_UP;TTR_DOWN;PROC_DOWN;SNTB1_UP;AGRN_UP;CAPN1_UP;CTTN_UP;GIT2_UP;DCN_DOWN;TPM4_UP;TBL1XR1_UP;PPP2R5A_UP;YWHAH_UP;XPO5_UP;LRDD_UP;ASPH_UP;COPS3_UP;COPS6_UP;ARIH2_UP;ARID1B_UP;SMARCD1_UP;SMARCD2_UP;CSNK1G1_UP;SDCBP_UP;RRAS_UP;IGBP1_UP;RFWD2_UP;	ITGAV_UP;ADAM9_UP;ANGPTL3_DOWN;CD47_UP;CYR61_DOWN;NID1_UP;PVRL3_UP;SNX9_UP;FBLN1_UP;MATN2_UP;PARD3_UP;PVRL2_UP;MPP6_UP;PTGIS_DOWN;CALD1_UP;PARD6B_UP;PRSS3_UP;PALLD_UP;TMEM47_DOWN;HTRA1_UP;LLGL2_UP;F2RL1_UP;SERPINA1_DOWN;ST14_UP;RB1_UP;CBX4_UP;CUX1_UP;DNMT3A_UP;MORF4L2_UP;NFYB_UP;PHB_UP;TFDP2_UP;TRIM27_UP;BMI1_UP;MED30_UP;RNF2_UP;SCMH1_UP;BIN1_UP;EED_UP;ZNF238_UP;BRD8_UP;DMAP1_UP;EPC1_UP;ING3_UP;TCEAL4_UP;VPS72_UP;YEATS4_UP;TXNRD1_UP;MRE11A_UP;RAD50_UP;E2F6_UP;MED22_UP;MED6_UP;MYST1_UP;PCGF6_UP;SUMO2_UP;EZH1_UP;PHC3_UP;ASAP2_UP;PPP1R8_UP;SUZ12_UP;TGS1_UP;PRPF4B_UP;TSG101_UP;FOXJ3_UP;DLD_UP;TXN_UP;H2AFX_UP;LIG1_UP;MDC1_UP;MSH6_UP;TERF2_UP;RINT1_UP;MED25_UP;MSL3_UP;CAPRIN1_UP;ERH_UP;H2AFZ_UP;SAE1_UP;SENP3_UP;SUMO3_UP;TDG_UP;TSN_UP;UBA2_UP;UBE2V2_UP;KDELR1_UP;KDELR2_UP;SETDB1_UP;WTAP_UP;CNOT2_UP;CLK2_UP;RBM23_UP;PDCD6IP_UP;SNF8_UP;SRCAP_UP;TOM1L1_UP;VPS28_UP;CDYL_UP;BCKDHB_DOWN;GSR_UP;OGDH_UP;TXNRD2_DOWN;GFER_UP;MAPKAPK5_UP;P4HB_UP;PDIA3_UP;RRM1_UP;RRM2B_UP;FEN1_UP;WRN_UP;ACD_UP;PARP2_UP;POT1_UP;TINF2_UP;CPSF6_UP;BIN3_UP;SET_UP;USP7_UP;SENP2_UP;UNG_UP;TSNAX_UP;NAE1_UP;UBA3_UP;UBQLN1_UP;UBQLN2_UP;ARFGAP1_UP;ASAP1_UP;COPB1_UP;GPLD1_DOWN;PHF10_UP;SNIP1_UP;TCERG1_UP;TRIM28_UP;ZFP64_UP;CNOT1_UP;CNOT3_UP;CNOT6_UP;PNRC2_UP;DYRK1B_DOWN;CHMP4A_DOWN;CHMP4B_UP;CHMP4C_UP;PDCD6_UP;SEC31A_UP;CHMP6_UP;VPS25_UP;SMARCA1_UP;ARF5_UP;COPE_UP;GABARAP_UP;CHD9_UP;IDH3G_UP;EEF2K_UP;HSPB1_UP;APOA2_DOWN;P4HA2_UP;PDIA4_UP;PDIA6_UP;CALR_UP;CANX_UP;TAP1_UP;IDH3A_UP;MTHFD1_DOWN;WRNIP1_UP;TNKS_UP;TNKS2_UP;RALY_UP;ANP32A_UP;HMGB2_UP;TOP1_UP;TMPO_UP;USP39_UP;USP9X_UP;WWP2_UP;PCNP_UP;TP53BP2_UP;UBE2M_UP;UBQLN4_UP;CSTF2T_UP;NSF_UP;PRPF40A_UP;ARCN1_UP;ARL1_UP;COPB2_UP;COPG_UP;COPZ1_UP;GGA3_UP;TMED2_UP;AP3S1_UP;COPG2_UP;COPZ2_UP;TAPBP_UP;GM2A_UP;HIPK3_UP;ZMYM2_UP;ZNF451_UP;CHD8_UP;FUBP1_UP;HNRPDL_UP;CBX3_UP;CHD3_UP;FIBP_UP;TRIM24_UP;CNOT4_UP;GPBP1L1_UP;CNOT7_UP;ARID4B_UP;WAC_UP;ZNF292_UP;CTCF_UP;MBP_UP;CHMP5_UP;VPS4A_UP;CHMP1B_UP;VPS24_UP;PEF1_UP;SEC24C_UP;RAB17_DOWN;ARF3_UP;ARF4_UP;ARFIP2_UP;ATP6V0D1_UP;CYTH3_UP;RAB11FIP3_UP;SAR1A_UP;SEC63_UP;BET1L_UP;EXOC3_UP;MTX1_UP;ARFGAP2_UP;ATG3_UP;ATG4A_UP;ATG4B_UP;ATG7_UP;PEX5_UP;ATRX_UP;NR1I3_DOWN;IDH3B_UP;MDH2_UP;SLC25A3_UP;CRYAA_DOWN;POP7_UP;APOA5_DOWN;APOC3_DOWN;APOF_DOWN;ERO1L_UP;ELF3_UP;EPB41_UP;HLA-H_UP;GMPS_UP;IMPDH2_UP;VPS33A_UP;ATXN1_UP;ELAVL1_UP;H1F0_UP;H1FX_UP;LBR_UP;GMCL1_UP;LMNB1_UP;MARK4_UP;ATN1_UP;CSDE1_UP;METAP2_UP;OSBPL8_UP;STAG2_UP;ZFR_UP;WWP1_UP;UBE2R2_UP;UBE3B_UP;BAT3_UP;DMPK_UP;RAD23A_UP;GOSR1_UP;VAMP3_UP;LTBP3_DOWN;PDCD7_UP;SFRS2IP_UP;SRPK2_UP;WBP11_UP;ZCCHC8_UP;ZHX1_UP;ARL4A_UP;GCC1_UP;GOLGA1_UP;GOLGA4_UP;GGA2_UP;M6PR_UP;COG4_UP;GORASP1_UP;AP3D1_UP;HEXA_UP;LIMD1_UP;LIMK2_UP;MBD1_UP;HMG20B_UP;RCOR1_UP;KHSRP_UP;SR140_UP;TIA1_UP;ACTR3_UP;CBX1_UP;CBX5_UP;CHD4_UP;GATAD2B_UP;MBD2_UP;ZFPM1_UP;TRIM33_UP;BTG3_UP;TOB2_UP;CSRNP2_UP;ZBTB11_UP;RSBN1_UP;ADNP_UP;CHMP1A_UP;CHMP2A_UP;VPS4B_UP;CHMP2B_UP;STAMBP_UP;TNPO3_UP;ALG2_UP;SEC23B_UP;PLEKHB2_UP;ARL4D_DOWN;ATP6V0B_UP;CYTH2_UP;RAB11FIP4_UP;GOSR2_UP;SEC22B_UP;YKT6_UP;EXOC1_UP;EXOC2_UP;EXOC4_UP;EXOC6_UP;EXOC7_UP;EXOC8_UP;ATG12_UP;ACOX2_DOWN;AGXT_DOWN;PEX10_UP;PEX12_UP;PEX7_UP;PUM2_UP;USP33_UP;NCOR1_UP;CS_UP;PRDX2_UP;ATP5B_UP;SLC25A5_UP;RPP30_UP;RPP38_UP;CAD_UP;CTPS2_UP;PPAT_UP;IMPDH1_UP;VPS11_UP;VPS18_UP;ATXN2_UP;MYST3_UP;RBM9_UP;RBPMS_UP;ANP32B_UP;TIAL1_UP;TNPO2_UP;AKAP8L_UP;LMNA_UP;LMNB2_UP;MARK2_UP;MARK3_UP;MST4_UP;NUAK1_UP;STK24_UP;STK25_UP;BAIAP2_DOWN;ITCH_UP;RERE_UP;RBM25_UP;SH3GLB1_UP;IARS_UP;METAP1_UP;SERBP1_UP;CORO7_UP;PDS5A_UP;PDS5B_UP;RAD21_UP;SMC3_UP;STAG1_UP;GMFB_UP;PPP1R2_UP;ZDHHC17_UP;CD46_UP;PDCD4_UP;FXYD1_DOWN;PPP1R12A_UP;BET1_UP;BCAP31_UP;SNAP23_UP;STX12_UP;STX2_UP;STX3_UP;STX6_UP;STX7_UP;SMNDC1_UP;SNRNP25_UP;MTDH_UP;WNK1_UP;ZHX2_UP;ARL3_UP;IGF2R_UP;COG1_UP;COG5_UP;COG6_UP;COG8_UP;AP3B1_UP;AP3M1_UP;VPS41_UP;CFL1_UP;LIMK1_UP;TESK1_UP;PHF21A_UP;REST_UP;ZNF217_UP;FASTK_UP;KIAA0907_UP;MGEA5_UP;YTHDC1_UP;ZC3H11A_UP;ARPC1A_UP;ARPC1B_UP;ARPC2_UP;ARPC3_UP;ARPC4_UP;ARPC5_UP;CAPZA1_UP;CBFB_UP;WASF1_UP;WASF2_UP;ALG1_UP;UNC119_UP;RAB11FIP2_UP;GBF1_UP;STX18_UP;VTI1A_UP;MON2_UP;VPS13B_UP;ARFGEF2_UP;UNC13B_UP;ATG5_UP;PEX19_UP;VPS16_UP;QKI_UP;PTMA_UP;IPO7_UP;IPO8_UP;SEMA3F_UP;SNX6_UP;EMD_UP;LATS1_UP;STK38_UP;STK38L_UP;G3BP2_UP;MCC_DOWN;NEK4_UP;STK4_UP;STRN4_UP;ENAH_UP;EPS8_UP;NCKIPSD_UP;NUMB_UP;MYST2_UP;SENP6_UP;TRA2A_UP;SH3GLB2_UP;AARS_UP;EEF1E1_UP;EPRS_UP;GARS_UP;IARS2_UP;LARS_UP;MARS_UP;QARS_UP;RARS_UP;CAND1_UP;STX16_UP;WAPAL_UP;SMC2_UP;SMC4_UP;KIFAP3_UP;NEK6_UP;TLK1_UP;CD81_DOWN;ATP1B1_UP;PPP1R1A_DOWN;BCAP29_UP;PLP2_UP;SCAMP2_UP;STXBP2_UP;STXBP3_UP;VAMP4_UP;NAPB_UP;RAB2A_UP;EEA1_UP;RBM17_UP;LYAR_UP;OXSR1_UP;SLK_UP;PDE6D_UP;RIF1_UP;RP2_UP;SSH1_UP;SSH2_UP;SSH3_UP;SON_UP;ACTR3B_UP;PFN1_UP;CAP1_UP;CAPZB_UP;CD2AP_UP;ANP32E_UP;ARPC5L_UP;CYFIP1_UP;NCKAP1_UP;STX10_UP;SNX2_UP;SNX3_UP;SNX4_UP;GPC1_DOWN;MOBKL1B_UP;TBK1_UP;G3BP1_UP;CLIC1_UP;VDAC1_UP;PRKRIR_UP;RASSF1_UP;DPYSL2_UP;KCTD13_UP;TARS_UP;EARS2_UP;NARS_UP;CUL2_UP;VPS45_UP;NCAPD2_UP;KIF3B_UP;EML4_UP;KIAA1967_UP;NCAPG2_UP;NEK7_UP;NEK9_UP;ASF1A_UP;TLK2_UP;CD63_UP;CD9_UP;PTGFRN_UP;SCAMP3_UP;BLZF1_UP;KIF1B_UP;ZFYVE16_UP;ZFYVE9_UP;EBNA1BP2_UP;GNL3_UP;PWP1_UP;DIAPH2_UP;PFN2_UP;ABL2_UP;ADCY1_DOWN;CAP2_UP;CAPZA2_UP;DOCK7_UP;FXR1_UP;ABI1_UP;FNBP1_UP;SNX5_UP;SERPINC1_DOWN;ANKRD28_UP;TICAM1_UP;USP10_UP;TRAPPC2_UP;BAK1_UP;BCL2L11_UP;TOMM40_UP;VDAC2_UP;ZER1_UP;CD151_UP;CD59_UP;IGSF8_UP;KIF1C_UP;STRAP_UP;CORO1C_UP;ENO1_UP;PTPRS_DOWN;ROBO1_UP;FMR1_UP;F11_DOWN;UBE2K_UP;C8A_DOWN;NEDD4L_UP;GPI_UP;PGK1_UP;TPI1_UP;FEZ1_DOWN;PPFIA1_UP;PTPRA_UP;PTPRD_UP;PTPRE_UP;SRGAP2_UP;F12_DOWN;SERPINF2_DOWN;ZFHX3_UP;UBR5_UP;C7_DOWN;PKM2_UP;FEZ2_UP;PPFIBP2_UP;SERPING1_DOWN;CFP_DOWN;CLU_UP;SNX17_UP;SKIL_UP;SKI_UP;SPTAN1_UP;ADD1_UP;SPTBN1_UP;SPTBN2_DOWN;CORO2A_UP;CDC25B_UP;DNAJA1_UP;PRMT1_UP;ZMIZ2_UP;HSPH1_UP;PNMA1_UP;ILF3_UP;PRMT3_UP;HSPA4_UP;ILF2_UP;BAG4_UP;ADAR_UP;MADD_UP;NSMAF_UP;MASP2_DOWN;NNMT_DOWN;ARID2_UP;IRF6_UP;MLLT1_UP;PBRM1_UP;FBXW11_UP;TSC1_UP;EIF4EBP1_UP;RHEB_UP;RPS6KA4_UP;RAB9A_UP;RAB10_UP;RAB13_UP;RAB35_UP;RAB5C_UP;RAB8B_UP;VPS39_UP;RAB3IP_UP;HIPK2_UP;NLK_UP;	16_66_658	3323.38199752954	1538.59526482348
TCGA-ED-A82E-01A.1	UGT2B17;	UGT2B15_DOWN;	-;	1_1_0	8.86799179524796	7.0507970377348
TCGA-ED-A82E-01A.6	CDC27;	PIN1_UP;	-;	1_1_0	77.0839453451109	1.86864084374457
TCGA-ED-A82E-01A.3	EIF3H;	COPS5_UP;COPS3_UP;USP14_UP;	EIF3H_UP;	1_3_1	95.3251685947966	6.24366784154803
TCGA-RC-A6M4-01A.11	POLR2K;	BRF1_UP;	POLR2K_UP;GTF3C2_UP;GTF3C5_UP;	1_1_3	57.3441481137681	5.3267831401314
TCGA-RC-A6M4-01A.7	INADL;	CLDN2_UP;	-;	1_1_0	6.03301184026687	2.05484704817662
TCGA-RC-A6M4-01A.2	EIF3H;	COPS5_UP;ASPH_UP;COPS6_UP;	EIF3H_UP;	1_3_1	27.3611610832884	6.63778453187273
TCGA-RC-A6M4-01A.1	ANGPT1;	PTPRB_DOWN;	-;	1_1_0	28.9220359379666	2.92890696608323
TCGA-RC-A6M4-01A.13	TERF1;	TERF1_UP;XRCC6_UP;XRCC1_UP;	ACD_UP;TERF2_UP;PARP2_UP;RAD50_UP;H2AFX_UP;MDC1_UP;OBFC2B_UP;RNF8_UP;UBE2E3_UP;RNF5_UP;SAE1_UP;UBOX5_UP;SUMO3_UP;	1_3_13	39.6971877697402	22.1457631388679
TCGA-RC-A6M4-01A.6	RAPGEF5;	MRAS_UP;	RAPGEF5_DOWN;	1_1_1	5.44252464507363	5.44252464507363
TCGA-RC-A6M4-01A.3	TUBGCP5;	DCTN1_UP;	-;	1_1_0	15.7151014422176	1.32095528184211
TCGA-RC-A6M4-01A.9	CHRAC1;	POLE4_UP;	CHRAC1_UP;POLE3_UP;	1_1_2	3.76792202049106	3.76792202049106
TCGA-RC-A6M4-01A.12	APOB;	CETP_DOWN;LPA_DOWN;	-;	1_2_0	22.9558161750207	7.4840104935312
TCGA-RC-A6M4-01A.14	PTK2;COL14A1;	EPHA3_DOWN;ITGA9_DOWN;PIK3C2G_DOWN;DCN_DOWN;LUM_DOWN;PDGFRA_DOWN;	PTK2_UP;COL14A1_DOWN;LAMA3_UP;	2_6_3	194.197717211105	44.3404659809896
TCGA-RC-A6M4-01A.10	MYC;SMAD3;CTNNB1;	NFYC_UP;NME1_UP;RUVBL1_UP;TCF7_UP;ATF6B_UP;NFYA_UP;ADAM15_UP;AXIN2_UP;CDH1_DOWN;GADD45B_DOWN;MDM4_UP;DLG5_UP;FZD1_DOWN;PYGO2_UP;SDCBP_UP;SMARCA4_UP;SMARCAL1_UP;SVEP1_DOWN;	BIN1_UP;SMAD3_UP;BIN2_DOWN;IL16_DOWN;PLEK_DOWN;CD48_DOWN;LAPTM5_DOWN;LCP1_DOWN;CTSS_DOWN;CECR1_DOWN;SRGN_DOWN;CNN3_UP;CCL3_DOWN;MMP24_UP;NF2_UP;SMARCA1_DOWN;TSC1_UP;FTH1_UP;FTL_UP;	3_18_19	339.740662689867	80.4973500962093
TCGA-G3-A3CJ-01A.11	DNAH6;	DCTN3_UP;	DNAH6_DOWN;	1_1_1	4.97631004096609	4.97631004096609
TCGA-G3-A3CJ-01A.7	RASGRP3;	MRAS_UP;	-;	1_1_0	6.71972475366473	3.6473169498033
TCGA-G3-A3CJ-01A.1	PRKDC;	CIB1_UP;	-;	1_1_0	23.6687362854838	1.38437667601473
TCGA-G3-A3CJ-01A.6	CTNNB1;	CDH1_DOWN;FZD1_DOWN;PKP2_DOWN;PPP2R5A_UP;PSENEN_UP;SMARCD2_UP;SVEP1_DOWN;DSG2_DOWN;	CTNNB1_DOWN;PLEKHA7_DOWN;	1_8_2	76.7818460743122	29.335194920452
TCGA-G3-A3CJ-01A.3	TEK;	PTPRB_DOWN;	TEK_DOWN;	1_1_1	28.6725823484652	5.41434153484013
TCGA-G3-A3CJ-01A.9	TP53;PTK2B;STAT1;EGF;	AIFM2_UP;ALDH1A3_DOWN;COPS6_UP;E4F1_UP;IGFBP3_DOWN;KLF4_DOWN;NME1_UP;NOL3_UP;NQO1_UP;PEG3_DOWN;PPP1R7_UP;PTGS1_DOWN;TBXAS1_DOWN;TGFA_DOWN;THBS1_DOWN;TK1_UP;PDGFRA_DOWN;ITGA9_DOWN;PIK3C2G_DOWN;EPHA3_DOWN;MDK_UP;NRG1_DOWN;	KLF6_DOWN;	4_22_1	278.949228203677	68.8942915072179
TCGA-G3-A3CJ-01A.10	APOB;	CETP_DOWN;	-;	1_1_0	13.6874085038701	3.90392717650785
TCGA-G3-A3CJ-01A.5	ABCC3;	ALB_DOWN;SLC10A1_DOWN;	-;	1_2_0	8.21664298282057	6.55832976311136
TCGA-CC-A3M9-01A.11	CEP192;DNAH7;	DCTN1_UP;DCTN3_UP;	ALMS1_UP;TUBGCP5_UP;	2_2_2	78.6021046608003	7.16572345488194
TCGA-CC-A3M9-01A.2	UGT2B17;	UGT2B15_DOWN;	-;	1_1_0	10.5634782996375	10.5634782996375
